Date,SPY,QQQ,GLD,TLT,XOM
2018-02-16,0.00029279041374022114,-0.004475584489829621,-0.0032769459911664296,0.005405927175163472,0.0043206576918930996
2018-02-20,-0.006280789436419075,0.001998468922567908,-0.013532867750937797,-0.004389695246801606,-0.010374523722291662
2018-02-21,-0.004986856264602718,-0.0028476308318782315,-0.004604964057785746,-0.012344442014113983,-0.011418416801785389
2018-02-22,0.0012956022896868503,-0.00012106037954985552,0.005080177401414419,0.002993694723835431,0.012869438600510595
2018-02-23,0.01581346402450483,0.02024253564873344,-0.0012676571223934087,0.008842636556778251,0.02177522372822677
2018-02-26,0.011545310923913895,0.013173114633966445,0.0024545525850455277,0.00033890674952320146,0.016755431843524637
2018-02-27,-0.012564858780189278,-0.012459890104274273,-0.010493774054732095,-0.0014394736388700787,-0.0171425580994275
2018-02-28,-0.010181653825115928,-0.006438371765328648,-0.0010394376248337527,0.006335377630093608,-0.022971201040565773
2018-03-01,-0.014647611012223663,-0.01646144542532462,-0.0022425027652310265,0.006803328166560475,-0.007154998368216688
2018-03-02,0.0051416935026138335,0.00913865827228503,0.005357640797750738,-0.008162804408444734,0.004643146951719057
2018-03-05,0.011491570140615808,0.011024092625573884,-0.0016761714003699012,-0.0027072717432435446,0.009485072286828964
2018-03-06,0.0025319974428018536,0.004221470325864541,0.010726720619181963,0.0009313923652659519,-0.001180671314221646
2018-03-07,-0.00036688328098757905,0.0023114014961061577,-0.006422202914569186,-0.001101144638708486,-0.025526790849862663
2018-03-08,0.004827501704795571,0.005490368138886882,-0.002389131123572836,0.005745794506098985,-0.0018869363688378436
2018-03-09,0.017252799765608128,0.01924146793116021,0.000956349666608725,-0.006593419718862465,0.005918337039231176
2018-03-12,-0.0012558524181589203,0.005298744514183913,0.0,0.005750406605352532,0.009079196592836125
2018-03-13,-0.006483844245602008,-0.013707748656098943,0.001909899228192024,0.0050467980562245865,-0.009481302531848425
2018-03-14,-0.00514495866227329,-0.0001751535578344285,-0.0006362480921955626,0.008770583340489966,-0.01255643728781154
2018-03-15,-0.0010900431872480074,-0.0008740672739250712,-0.0063846619697597,0.0,0.011079650578141712
2018-03-16,0.0010839822548000771,-0.0029777637434202577,-0.002404835241203122,-0.003582060068320144,0.009362150043464301
2018-03-19,-0.013622747923197698,-0.021566653483176934,0.0021646240154515875,-0.0031769467721624455,-0.012996892607648072
2018-03-20,0.0016989308523807586,0.0032859088275190964,-0.0044947919586221805,-0.004027125758328077,-0.0021605037041418575
2018-03-21,-0.0019208464560418693,-0.0043639829772200624,0.017305793278474,0.0010924474417830302,0.014091676902573654
2018-03-22,-0.025314979835566048,-0.02499183483711159,-0.0039610286020946425,0.009860208514418151,-0.020735792025523152
2018-03-23,-0.021545028824779825,-0.026704947233288003,0.01285555168848731,-0.0007486419826817338,-0.008333960506816111
2018-03-26,0.026991460318865464,0.03648472787923692,0.005236622780197456,-0.003835558411041017,0.015113579516313163
2018-03-27,-0.017158035009009913,-0.03289532479083651,-0.006177451915059315,0.010636040792413544,-0.0040624929311776515
2018-03-28,-0.0029590361241058657,-0.011570126630073072,-0.013901136089334824,0.002641688686925244,-0.012149428676371013
2018-03-29,0.012696508662184455,0.01814877340005649,0.0004770798243684067,0.004851345781784969,0.024421458862383238
2018-04-02,-0.021821016624078305,-0.029275787451624104,0.01161839746199109,0.0019714437925856857,-0.01880588014385526
2018-04-03,0.012735605178916042,0.011190451863246121,-0.0075722010717776825,-0.007742522772085156,0.024285761382602675
2018-04-04,0.010642078255591306,0.015647183900047358,0.0011868954626521053,-0.0020691977913343956,-0.0020011982644991787
2018-04-05,0.007861179765866377,0.005680769124449925,-0.005153580456720969,-0.00748484640384875,0.01524329691471759
2018-04-06,-0.02253799032367941,-0.025342277342075507,0.004678991304775993,0.010876616753897051,-0.015243296914717604
2018-04-09,0.004916486583101921,0.0069984098713406625,0.0033963960355940744,0.001649698584681241,0.0
2018-04-10,0.015774919918427128,0.021823461009384267,0.002362787969159084,-0.0018155162085384592,0.02896066612649138
2018-04-11,-0.005255777333393525,-0.005785554434441193,0.007757730797944395,0.003545323303430658,0.004660316347792063
2018-04-12,0.008193222700347341,0.011969612029115574,-0.011698777825105413,-0.007351194001532682,-0.0027159016017937335
2018-04-13,-0.0029374453669537043,-0.005192349958288346,0.00653361006986455,0.002318460259803202,0.007997015675106954
2018-04-16,0.0081882027406935,0.007593419728544226,0.0014113245973425364,0.000330655503441877,0.00895257866944478
2018-04-17,0.01064187454107222,0.021296730022485798,0.000939797609092718,0.0027249457286071697,-0.0026772553336972264
2018-04-18,0.0007400771164420735,0.002045457820862509,0.0007824607184664891,-0.00803094044765592,0.011297921483591482
2018-04-19,-0.00556323480389097,-0.009235493894384439,-0.001957330849889553,-0.008179646402134083,0.0025213947954462216
2018-04-20,-0.008515351023609922,-0.015953524826290418,-0.007630932179694891,-0.0072335334615853935,-0.00530227075524391
2018-04-23,-0.00015013467667137907,-0.0025293453772312906,-0.008007927882251619,0.0002536014098842438,0.007189413598374663
2018-04-24,-0.013558924251360543,-0.0214146499671636,0.004844167468111617,-0.004568270712255298,-0.01545111637315418
2018-04-25,0.002468549713400161,0.0011980746591588529,-0.006517267321502421,-0.006719966479429619,0.014570809585469736
2018-04-26,0.010114534380563053,0.020834289741590618,-0.0035146807713917604,0.006974334975603756,0.016962639106581034
2018-04-27,0.000938497799375161,0.000617233831060564,0.0042320403061771,0.007684139111503286,-0.03870667221858133
2018-04-30,-0.00772044715291028,-0.007120395439221052,-0.00727744165435215,0.0017641874133815427,-0.0005145705092506996
2018-05-01,0.0017752651874116863,0.011368126531702648,-0.007088207443339079,-0.003607616406509334,-0.010342460604973661
2018-05-02,-0.0067399372133549644,-0.0059150182531330225,-0.00048510316641562344,-0.0010989552105290293,-0.0019512438017525355
2018-05-03,-0.0022062394944792982,-0.00012350291266789688,0.005082068394914099,0.004471319704307264,-0.003391403273305867
2018-05-04,0.012863166519869818,0.018796320035470323,0.0020898820929316714,0.0015132424620897405,0.004692870697068832
2018-05-07,0.003377541305929831,0.008275233390713371,0.00024084765259023235,-0.001597682355804256,0.010864262803052025
2018-05-08,0.0,-0.0010234850950074452,0.0001605124693187213,-0.0009265331587823725,0.004491710691779493
2018-05-09,0.009619463060105134,0.010840155009847172,-0.002088981225264128,-0.005999979502755292,0.023289328499520326
2018-05-10,0.009307000393217113,0.010311063873286147,0.006813368242228766,0.008020252584033823,0.022147456707682468
2018-05-11,0.0030469980933876015,-0.0009435451002181713,-0.0014389666321499815,0.0025192087628089646,0.004686108589556285
2018-05-14,0.00047605853114093637,0.001709816709724783,-0.0040883630684626394,-0.0052979334399893795,0.0067439377522940805
2018-05-15,-0.006910729508018318,-0.01113676013714086,-0.016277595476396185,-0.011447920282074949,-0.0004890590172143058
2018-05-16,0.004196285378546245,0.006590192917852788,-0.0015524980696371136,-0.003845421438878761,0.002808229210011487
2018-05-17,-0.000844952110596835,-0.0038537115937523018,0.0005722435830601718,-0.005064093894310247,-0.0017082492923216296
2018-05-18,-0.0025032906819770708,-0.005181606523741661,0.00040857173330558584,0.008568127354179667,-0.00710903372712891
2018-05-21,0.007490644113049215,0.005597133038983468,0.0005716827532715196,0.0005119142952990792,0.011982347254537734
2018-05-22,-0.002784289981734787,-0.0013069870106297114,-0.0005716827532715781,-0.0015361158289304141,-0.007808862590155502
2018-05-23,0.0027474332247567888,0.008407834133224578,0.0010614187645907496,0.00723287085919425,0.0062274496790744914
2018-05-24,-0.0020505384283603305,-0.00029499856201694837,0.00853209120176816,0.00793874189337163,-0.0231509153454353
2018-05-25,-0.0023857260212088094,0.0010022041550574628,-0.0030793967645780895,0.0062055856601268555,-0.019625727425883033
2018-05-29,-0.01156748747190038,-0.004428905455911593,-0.00016231041385129715,0.021666179065161474,-0.0036909480968234116
2018-05-30,0.013256318696712833,0.00713578796465199,0.001460093554237964,-0.0067306944268790605,0.038523732770488046
2018-05-31,-0.006144672162331527,-0.0006466337793200834,-0.0021909715513725716,-0.0016485162416781073,-0.0031954048202183184
2018-06-01,0.009769965530999587,0.015577204682637204,-0.004967644235411557,-0.005297945678471845,0.007236441401068602
2018-06-04,0.004740071137477254,0.00899106988408801,-0.0009801121170807511,-0.007258006951568923,-0.010565142866003581
2018-06-05,0.0007276533740002101,0.00309287072936055,0.003914822104047846,0.002341401252202763,-0.0035880131151452303
2018-06-06,0.0083254034669719,0.00581689021745628,0.0005696358194504353,-0.008135807407534428,0.016959814348061975
2018-06-07,-0.00010803168128489499,-0.00816442581996242,-0.0004882216623280107,0.009638559311128723,0.009943172092886799
2018-06-08,0.002951785322173412,5.7189847710626674e-05,0.0012201695433653895,-0.0030073609612734677,0.0086497855423532
2018-06-11,0.00132902087106157,0.0026906795894226384,0.0017868849442266759,-0.001842046309155208,-0.005998863286703972
2018-06-12,0.0012917554995886525,0.005245996515993995,-0.003332688774722517,0.00025114493329998094,-0.008216433961817867
2018-06-13,-0.0031960658909066194,-5.6646218982954484e-05,0.003008032375587246,-0.0005027583121909892,-0.011102633048392886
2018-06-14,0.0025146537290030467,0.010072769604174373,0.0015411027282310494,0.008265733924329156,0.0046512545238770586
2018-06-15,-0.0012767162877965286,-0.0034971158576213874,-0.016672509186741995,0.0009140955788349664,-0.015133878118218444
2018-06-18,-0.0020589297742292616,-0.0005775696084854135,-0.0018972637609840908,-0.0009140955788350533,0.001981417012846788
2018-06-19,-0.00383981794939834,-0.0028370304500255914,-0.0025629178089953803,0.005802922547235423,-0.0014859822709234914
2018-06-20,0.0017042638054841825,0.0070770433778940215,-0.0044802273887545,-0.008800766859843628,-0.0031025898427240353
2018-06-21,-0.006288606896256814,-0.008726039250712749,-0.0017477352868705306,0.005240123861410125,-0.009491868203785945
2018-06-22,0.001821744530363077,-0.002222283817413492,0.0024126912728642744,-8.303505235240727e-05,0.02098568538695562
2018-06-25,-0.01370635630972159,-0.022787753584664797,-0.003746388732216758,0.0022377687534096903,-0.020358432342984525
2018-06-26,0.002211607398372501,0.004076324635964148,-0.0052686490212925504,0.0014059092973761388,0.011223791454251161
2018-06-27,-0.008318853536379994,-0.013692284378413667,-0.005718147886604777,0.00937991606774778,0.01318155637486491
2018-06-28,0.005701428643319851,0.00856503852897554,-0.003040547998821346,0.0002462577934033174,0.003176852578809116
2018-06-29,0.001438446131412065,0.002683464286843215,0.0036306900201949913,-0.003444956897490901,0.00922886564802278
2018-07-02,0.002135539791817277,0.006677417418943014,-0.010080153442110952,-0.0007826908112948872,-0.01179410094863668
2018-07-03,-0.00353727747265041,-0.011641626586910937,0.010080153442110855,0.005342254665330753,0.005853527451008095
2018-07-05,0.008124999256856294,0.012335836786781143,0.0033656028250155126,0.002864687595261039,0.00085068431364864
2018-07-06,0.008422386823538542,0.015436884348948108,-0.0015972634935638506,0.0032639001760591847,0.0002430809456582707
2018-07-09,0.008964078026041478,0.008956637227602435,0.002436881277559937,-0.006456368167086621,0.006899690125324517
2018-07-10,0.0035922585362357733,0.0007331573202599577,-0.0018481290459546572,-8.204100622947555e-05,0.009125999890335895
2018-07-11,-0.0073415635536467645,-0.005088181129457631,-0.010905978807671088,0.0038459901790213165,-0.012872590486770091
2018-07-12,0.009025438734289936,0.01708460279173881,0.0041565812124297165,-8.14174967910903e-05,0.0012101034592631333
2018-07-13,0.0007868486189261228,0.0008357235108330902,-0.004411618657356192,0.0025293561638524294,0.007469791767089297
2018-07-16,-0.000894749409158838,-0.002397163860977802,-0.0005102701051305093,-0.00416446820057013,-0.009891266137164947
2018-07-17,0.004037380449198232,0.006064914648905364,-0.010862735754725461,-0.001883516011401313,-0.002184809563735925
2018-07-18,0.0021013872377952914,-0.0018878295021141664,0.00025795416772476286,-0.004025139976855084,-0.0010937655431384368
2018-07-19,-0.003778653107112382,-0.005014366855911095,-0.004308123245285948,0.006318079297139135,-0.0025573589058848194
2018-07-20,-0.0011435276743077198,-0.00022351317417095235,0.006455244826308788,-0.012345104007502276,-0.007465895879471019
2018-07-23,0.001857876529891912,0.0031792830020733144,-0.004815949835095058,-0.012415278387924512,0.0
2018-07-24,0.0050192524987612355,0.004112608736558877,0.00034477603659500224,0.0034316496162350822,0.01958574520117481
2018-07-25,0.008486377873876856,0.013880070721378385,0.00550018047205447,-0.0015890272943654392,0.006962637670641833
2018-07-26,-0.002361908824682018,-0.015267104624964776,-0.00782971239395345,-0.0019265946702614815,0.00774568095119676
2018-07-27,-0.006799352744003283,-0.013588238808896359,0.0005181795313150905,0.001676089519907796,-0.02792653662340299
2018-07-30,-0.005237292292804979,-0.014232211872524622,-0.001555212880989931,-0.0034384651963158624,-0.0021994275910426184
2018-07-31,0.0049172000133362904,0.007623215732433589,0.0029355602050311473,0.005445345967696381,-0.0028178622970843788
2018-08-01,-0.0016717665446645275,0.003789698886511625,-0.007355188129705078,-0.00818003218687501,-0.013835707057095801
2018-08-02,0.005432711995075382,0.01351509411623624,-0.0053993230298752665,0.0014333216465553867,-0.005988704858833406
2018-08-03,0.0042758089566035445,0.003058648824786949,0.003486767260953241,0.004961427469881285,0.003622183001835379
2018-08-06,0.0036602405806090634,0.005869133701620968,-0.005147198608389075,0.0005873516149485159,-0.0002491969915785508
2018-08-07,0.003296572301059273,0.0036370045149014788,0.002271488910587502,-0.0052115771485490075,0.013502732883333115
2018-08-08,-0.00042005071225403894,0.0012094600604295703,0.002788736658924094,0.0010106809926644928,-0.0066665901931746915
2018-08-09,-0.0013667625028479654,-0.0006044147874031288,-0.0014805645831976347,0.008383334579348742,-0.0050912300571911125
2018-08-10,-0.006722403856827279,-0.007670751214774611,-0.00043582289228197795,0.0072364888851502145,-0.0010074478152246385
2018-08-13,-0.0037508808796233952,-0.0011087434119216788,-0.015199092023381782,-0.0020739942639592993,-0.01088737448314045
2018-08-14,0.006360539014213007,0.006247397107891999,0.000973327608104041,-0.002245121168244471,-0.003187515271227041
2018-08-15,-0.007495549152059663,-0.012310089144329251,-0.016766621575930757,0.005809735514495138,-0.01764909506401129
2018-08-16,0.008059159396671737,0.0032862915500628874,-0.0008097887609237462,-8.237773046208561e-05,0.013682629464691618
2018-08-17,0.0035139494444700603,0.00022230308948213156,0.009228205066865915,0.001240285423809758,0.003328059318147722
2018-08-20,0.002137328753909849,-0.0008899557632364211,0.0049818196508907165,0.006672684996876709,0.0070030344083684
2018-08-21,0.0023429685598673877,0.0036659180134705075,0.0029240568705197916,-0.0033720972543598454,0.0002540270730509942
2018-08-22,-0.0005938697573282769,0.0038738011798025284,0.0022095550764809732,0.0039471373311850124,0.01423271753563136
2018-08-23,-0.0013289346826435742,-0.0014370638880942593,-0.009491353686729823,0.0015576708913468146,-0.011066469908132029
2018-08-24,0.006000335631817822,0.009249133327291999,0.017318039357996126,0.001964681836971216,0.006805313808015263
2018-08-27,0.007864087040519151,0.010141226415909485,0.0037595032326643405,-0.005740808970532365,0.00974903766481617
2018-08-28,0.0004835210510287306,0.0014638452527562977,-0.007973022006627225,-0.006021565241381357,-0.0014937780154151473
2018-08-29,0.005366152579107805,0.01147185155485491,0.0045637840256251986,0.0013227106101289367,0.0071988208479006315
2018-08-30,-0.004056849246684707,-0.0017690447845766866,-0.004915718883921124,0.002146345008479628,-0.004338134701591383
2018-08-31,3.44322116460834e-05,0.0012867553659784436,-0.0011445940280617694,-0.0023114986817222767,-0.0042320524172615665
2018-09-04,-0.001723540304732254,-0.00429529366722079,-0.005122797149079999,-0.005798429968602494,0.001495759060708561
2018-09-05,-0.0026949381462218953,-0.012997875352293747,0.003447511831347845,-0.002669767888664005,0.013238690780230598
2018-09-06,-0.0030145476434064148,-0.008979819969560574,0.0019395335367870974,0.003669315947767641,-0.011123554888520014
2018-09-07,-0.0019454041934947027,-0.00385770152798009,-0.0027340278330774677,-0.008525958229578964,0.016883788469231484
2018-09-10,0.0017372515101186433,0.0033626843287443147,-0.000706792407982718,0.0036871469538470717,-0.001467522659655085
2018-09-11,0.0032913295037200582,0.007674738509081659,0.0006184538252070439,-0.007640219085264624,0.013975903149949433
2018-09-12,0.00024251960098131098,-0.002953446909704493,0.008355710260063364,0.002356985415744753,0.0032535015178346673
2018-09-13,0.005897476611317899,0.010623592316993434,-0.0035975648169408914,0.0015122305106313463,-0.009791908139478545
2018-09-14,0.00017183541717174527,-0.0029304107727090947,-0.006526220333750846,-0.004796650254713438,0.007262416476555348
2018-09-17,-0.005308630467402981,-0.014508018837984896,0.005206771454576303,0.0,0.005891727931277608
2018-09-18,0.005411599061539435,0.0082378130835093,-0.0014974516487718237,-0.010514872769903807,0.002634334218036901
2018-09-19,0.001065321623339213,-0.0007659390737408131,0.0038711539862427546,-0.005984685078361817,0.01188645850990058
2018-09-20,0.00807100299441454,0.010995867242738532,0.0034188014897895418,0.004619904308233734,0.0022424151934078325
2018-09-21,-0.0009139630894065699,-0.005482776361649059,-0.0068493312914384265,-0.0004271787255986921,0.004117961773296627
2018-09-24,-0.003327785392091844,0.002777132263752348,-0.00017621292914007548,-0.0025641977873953575,0.01665061269483564
2018-09-25,-0.0009279992116167873,0.0013586982279337422,0.0015850681638403528,-0.0010283955801600399,-0.0011555720521975626
2018-09-26,-0.0029968936595978967,0.0007059681396431348,-0.005293338005935142,0.007002962669052969,-0.008358487715495537
2018-09-27,0.0027905808407145713,0.00842986554736254,-0.008884998236125718,0.000680794770601762,-0.00011617890922081745
2018-09-28,0.00010304370212922844,-0.0002152916045107641,0.0063164577082286105,-0.0026400408979845922,-0.008783147829911343
2018-10-01,0.0034681315442088526,0.0020429708169945105,-0.0016864375351172442,-0.007368349855523977,0.009249168773362165
2018-10-02,-0.0005829735994539704,-0.0022583087819615794,0.011482223287117932,0.00609397566120571,0.00754590511911961
2018-10-03,0.0005485105464604127,0.001076226419786122,-0.003959744500981412,-0.017523440649998317,-0.0035915254488257534
2018-10-04,-0.00784654130977749,-0.019385533719028528,0.0005289130805079614,-0.007079089140269668,-0.006638771418591014
2018-10-05,-0.005612164840518484,-0.012302727977752363,0.0028159089867124108,-0.008632213324895525,-0.0028078112218998435
2018-10-08,0.0,-0.006124627388692648,-0.011133826368821452,-0.0033672790520971737,0.009214393351509005
2018-10-09,-0.001460820594897478,0.003233995813363834,0.0005329800140063239,0.010067926954853486,0.004402341374446241
2018-10-10,-0.03217500880106259,-0.04497543916823607,0.0024835810584159217,-0.002727516026213986,-0.023272327571619844
2018-10-11,-0.022272788617486678,-0.012481136647240298,0.025366544894876334,0.012086224247473692,-0.03515882606744008
2018-10-12,0.013792685726391569,0.027450209054718837,-0.0047616679491750925,-0.003488511686612034,-0.0026993612428586103
2018-10-15,-0.005632697557421535,-0.012178026317495287,0.006660030947980057,-0.00043671148991948286,-0.006905354546036882
2018-10-16,0.021630207577140688,0.028677423212494293,-0.0017255996137757622,0.0022696556626834825,0.004691038831021623
2018-10-17,0.00017858585562441752,0.00039476334197435694,-8.637796161615032e-05,-0.0059473466823725145,0.0036875857294187972
2018-10-18,-0.01454669764628449,-0.023455235969631883,0.001122068685606197,-0.0003507945296556074,0.004285286934161041
2018-10-19,-0.0005426514878939957,-0.0009244909211403391,0.0007761304849288288,-0.0021962696169793277,0.0014651464993032327
2018-10-22,-0.004499063708433968,0.005130787756317566,-0.0025893597255193914,-0.0013199795608101511,-0.010053896589840718
2018-10-23,-0.0051037562288959,-0.003686790566310933,0.005859562733875961,0.0031654156754712427,-0.016274931768220105
2018-10-24,-0.030766991120577895,-0.04684713455677494,0.0023171370069294235,0.0075205622214697745,-0.02819924015743696
2018-10-25,0.017781365251124375,0.034010576479164695,-0.002231204310531111,-0.004190632614026267,0.008849871825431049
2018-10-26,-0.017743408445899573,-0.026058740250053464,0.0031736109331066205,0.006018547406222786,-0.010010329077765667
2018-10-29,-0.005555764548477353,-0.020795151683386626,-0.003947139978932357,-0.0022637806544689425,-0.006210501806059218
2018-10-30,0.01470933153354107,0.01634519832968975,-0.004394427867848015,-0.004980112077172319,0.02220494940147919
2018-10-31,0.010624538226787765,0.023233049647376342,-0.005628951974666804,-0.0050940538638874966,0.011359151940220608
2018-11-01,0.010585672113179572,0.013104356507932192,0.01277086763550321,0.0009266447182402209,0.012348328735382122
2018-11-02,-0.005940823818709173,-0.01569863068986731,0.0001715043948444399,-0.012510820805217985,0.01574269839541142
2018-11-05,0.005501761908381962,-0.002482633860434736,-0.0024032178261358607,0.0039208489918083666,-0.0037900165959641186
2018-11-06,0.006307946460010604,0.007547455971285728,-0.002839826579174042,-0.0006226860252371066,0.004277821274531181
2018-11-07,0.02118336465562504,0.030885180610464028,-8.61993040877103e-05,0.0013336949419513076,0.01260460629969703
2018-11-08,-0.0018164526674049918,-0.006399275487163956,-0.002156939731312277,-8.888033891184743e-05,-0.0160254377907265
2018-11-09,-0.009816608119603542,-0.01699536055800319,-0.011291663536045476,0.00743871425176407,-0.00024692574758536
2018-11-12,-0.018862250512486238,-0.030726300000980217,-0.007188596482678694,0.006507220236616789,-0.012943666578087166
2018-11-13,-0.0018727519265713762,0.0008415126553244377,0.00035180582721631255,-0.0006139292383740573,-0.02319087740891318
2018-11-14,-0.006860049592425617,-0.0076583100398153305,0.008233404279793029,0.0006139292383739573,-0.007851136471040427
2018-11-15,0.01038238868977431,0.01734269176143743,0.0011333182475063862,-0.0004382788209874615,0.010284254712422542
2018-11-16,0.0025976289282741132,-0.003516109780380079,0.0073788789662288,0.005770387429272808,0.009799462083838405
2018-11-19,-0.017059609404174766,-0.03301683839783426,0.0004323180677422659,0.002786188234166535,0.0032875621231181606
2018-11-20,-0.01867917273082547,-0.018056156562376822,0.0,0.0003473855821219828,-0.028813230016419267
2018-11-21,0.0034014820480942477,0.007573185937119577,0.001641277459165227,-0.00034738558212193157,0.007636209357360643
2018-11-23,-0.00670103752128247,-0.007259563289443529,-0.0007771357154266267,0.0010422931323975852,-0.027051681174242358
2018-11-26,0.016015292530517575,0.022850857705612387,-0.0011235233509469095,-0.002260425437138728,0.019545511009625784
2018-11-27,0.003358895227491773,0.0033710071849758394,-0.005984687209490868,0.0011314333066920381,0.0009087590921392259
2018-11-28,0.02276416356898022,0.031675692814623985,0.00373378036345705,-0.0048812136731548736,0.018006881282166907
2018-11-29,-0.002187666887313862,-0.0032652532493719967,0.003115272664463216,0.003923949575409734,0.007745803218852335
2018-11-30,0.006077149266779873,0.007229265694110868,-0.001729479411524255,0.0037355371273734557,0.005549914992512463
2018-12-03,0.013154107698548438,0.01732579529901063,0.007501675441848404,0.007075174983368119,0.021404290944858663
2018-12-04,-0.032938485057535785,-0.03911184763384663,0.006080599945141696,0.01660356321034905,-0.0222851665747582
2018-12-06,-0.0015184188035851879,0.007035591885955143,0.00017072178718187972,0.0031351079397915604,-0.01317995008690089
2018-12-07,-0.023510121605019148,-0.033573334437815135,0.008077219150826301,0.0018596347578682098,-0.009613600506753295
2018-12-10,0.0018948810665300906,0.01041789960131246,-0.003477935715567025,0.004129541283256348,-0.01426932946634352
2018-12-11,0.00022749798503854027,0.0033059710766936918,-0.0011903699128753065,-0.00016816036055473281,0.0018277557324467967
2018-12-12,0.005022540933036406,0.008762568761349466,0.00212467676965701,-0.004468277110606472,-0.008644694451190862
2018-12-13,-0.0003389098570043118,0.000303112066112822,-0.0022097759847801487,-0.0023689996406127747,0.0125493358229699
2018-12-14,-0.018637430884554433,-0.024650303628342463,-0.004007006751401848,0.0034665878681735766,-0.01835398038693823
2018-12-17,-0.0198132728800394,-0.02292032161029811,0.0068957425332182515,0.005806891072944733,-0.02058620889600298
2018-12-18,-0.0010970722382908208,0.006269037185448883,0.0023726710074086807,0.005971102223445971,-0.02793953292229635
2018-12-19,-0.015088988719971445,-0.024861503440782067,-0.0061126025718981495,0.013123864111814291,-0.017089465095915447
2018-12-20,-0.01641196731565958,-0.014601826969095878,0.015295836918707156,-0.0036371367487809617,-0.030846817303572617
2018-12-21,-0.020702315973284938,-0.0314838039337631,-0.004370461193212718,-0.00016575737265141498,-0.007458905866227593
2018-12-24,-0.026778448398756444,-0.025110639977500848,0.01089057789030817,0.004957827583331805,-0.03906774681847831
2018-12-26,0.04929001407569426,0.06056702999878353,-0.003003949025405859,-0.01077314553539938,0.04667264920990474
2018-12-27,0.007648032643063811,0.00386258160137392,0.0075760760319352385,0.00016664475958245195,0.004360773951364365
